text,label
"yes. absolutely. if every professor was like her i would never complain about school again. amazing person, amazing prof, amazing everything. just show her youre trying and want to do well and do the work she asks. youll be more than fine. great contact to have even after class for professional networking and opportunities.",1
"Dr. Labrecque is the best professor one could hope to have. She cares deeply for her students, and will even extend some (not all) assignments if you ask her before there due. Exams are easy if you attend the review session and study; and the assignments are fairly easy, but sometimes take time. This is the best professor you could have.",1
One of the best teachers at Rutgers. Amazing scholar and person. Need more educators like her! ,1
"The lectures are well explained and go in depth on the topics, and she's available to help in her office hours. There's about 3 homework assignments a week, but they're easy to do if you pay attention in class. As far as I know, she doesn't post the lectures online, so listening during class is important.",1
"He is very nice, make sure to show up to class. Test can be a challenging",1
"He wants you to fail??? He keeps saying that because this is a college level class that no one should get an A?? I try hard to pay attention but I can't because he is so boring and doesn't know how to teach physics properly. He's super nice but unfortunately that doesn't count for much. Will refer to collisions as ""boom"" and ""pow"".",0
Good Professor. She takes attendance everyday. Talks for class the entire time about intersting subjects. Everyweek is a reading response and discussion board. For reading response you just write a summary on texts. She is an easy grader. Discussion boards are easy as well but can be time consuming. Most if the time discussion boards willbe excused,1
Amazing person and professor. Makes Spanish really fun. I think everyone in our class genuinely enjoyed it; we loved her.,1
"She is interesting and takes time to make sure everyone understands.  Extra credit quizzes.  
Online homework. ",1
"Professor Hoffmann really knows his stuff when it comes to German history. Learning about Weimar with him was the best thing I did last semester, and I wouldn't hesitate to recommend his classes to anyone interested in history.",1
"Bruh this TA saved my grade lol this class is INTENSE (do not take it as a crunched summer course people!!) + shes probably the only reason I passed. EXplains things in plain straightforward words, also points you toward what to study + what to focus on more (so. much. content.) so at exams you dont feel as doomed as lecture would make you feel",1
Very caring and overall great professor. Show up and pay attention and you should do fine.,1
"Critical race theory is apparently taught in English classes now. Clearly taking advantage of her course being a requirement for graduation to disseminate her political views to as many students as possible. Has the ability to cover any subject, only cover class, gender, and race for the entire semester. All readings are left leaning opinion pieces",0
"Prof B was simply amazing. From the get-go, she was accommodating and understanding. Her feedback on all my papers was so constructive that I have no idea how I managed to tank on my second paper, but that was ALL my doing for not paying attention and rushing. She is truly an educator and you can tell how much pride she takes in teaching.",1
"this is a children's literature class in an online form and i highly recommend it! professor is great with grading and gives feedback on everything. there is quite a bit of work but if you hit the major points of assignments and showcase your own thoughts, you are almost guaranteed a good grade. i have found so many books for my future classroom!:)",1
I LOVED THIS CLASS SO MUCH FUN as long as you try she will be happy with you she is so passionate about dance and makes it enjoyable for everyone take organized notes to help you on the easy quizzes each week and for the final at the end of the semester,1
"Sylvia is straightforward, yet caring. She is clear on her expectations.  I don't want to say she is a 'tough marker', but she will definitely make you work for your grades. A good professor over all!",1
Professor Harper made this capstone enjoyable! It was very focused on ethics and learning the CFA guidelines. We often talked about current financial events and related them to in-class discussions! I would highly recommend taking this professor.,1
"Written homeworks every week which help you understand topics very well
Good at explaining things conceptually so that you don't have to memorize formulas
Weekly quizzes to ensure that you spread out studying to do well on the exams and final
Short WeBWorK assignments every day to practice what was taught in class",1
"Honestly the worst professor I've ever had. I have him for a dual-class right now on evolution with another professor (who is amazing - professor Rose O'Malley). But Scanlon is an absolute waste. He never has a point for any of what he brings up in class. He consistently comes into class unprepared for the lecture. Worst ever, don't take!!!",0
"He wasn't terrible but I feel like he could've done better. He uses another professor's videos, that's the only thing that bothered me. Start your projects ahead of time! He doesn't respond to emails, but I was able to figure it out. His expectations are clear. I would recommend him. The textbook is a life saver!",0
Professor Hoffman Is Hilarious and Caring And She Adds Jokes To Her Lectures Which Make Them Interesting. Her Exams Are Easy Cause She Gets Questions From The Exam Reviews She Creates. Her Lectures Were Never Boring And Always Amazing! Sometimes She Would Invite Graduate Students To Give The Lecture To The Class. She Was The Best!,1
"Great professor, isn't the most organized but she's very understanding and caring. Gives you alot of time to submit work that you missed. The work isn't hard, you just need the textbook, its a MUSTT. Exams are fair and short. She responds to emails quickly. Easy pass as long as you do the work.",1
"He was almost NEVER available for consultation outside of class, including through email. He was often late - or just didn't show up - to the office hours that he created. Even after the final, many assignments remained ungraded, and I had a 927% in his class (1,132 points out of a possible 122).",0
"Prof Walsh is one of a kind, she really shows that she cares for her students & will go out of her way to help them. Although there's a ton of lecture material and HW every week, it's really straightforward as MGT is generally an easy class, and she's always an email away if you have a question! I'd take her class again in a heartbeat for sure!",1
"Professor Lucille is one of the most amazing professors on the campus . She genuinely loves to teach and students, makes everyone excited to learn and makes her classes so fun. Acting ,story telling , music in French, class discussions and great sense of humor and energy. Just an overall amazing human. Took her for 1101 and 1102.I retained so much.",1
"No just no, never again.",0
"Took him for lab this semester, very nice and chill. He helps out a lot if you don't understand the lab, take him if you need a physics lab!",1
If you are good at studying outside of class you will be fine. But her accent makes it hard to understand her. Paying attention is not very easy when she just keeps going on and on without really explaining certain things work which stats is all about.,0
"I took her for ENG 101 and 102 my freshman year. She is an amazing professor and is very well-organized. She also cares about her students. My favorite part of having her for both classes is there were no tests or finals! For both classes, you pretty much only write essays. ",1
W,1
I really enjoyed learning with Professor Dinç. If youre a DVC concentration shes a great insight for the field. Dont be discouraged if youre a different concentration. She isnt a harsh grader and the quizzes are simple as long as you do the readings. The textbook is so short and easy!,1
"Kenneth is by far one of my favourite profs! He makes the lecture material interesting, and is very easily accessible outside of class! He also gives detailed answers to your questions which I find is amazing! He always looks to see improvements within the lecture and help you improve your grade when needed. Great going Kenneth!",1
she is honestly one of the nicer teachers i ever had. she was very understanding and helped everyone passed the class. super cool. ,1
"DNA of Sales and Business Development was a great class and one of my favourites at MRU. Simon brings in 5 different speakers throughout the semester, which was amazing. His class time is intellectually stimulating and you are able to find value from each one. He is firm but fair when marking and gives constructive feedback. Client work was a bonus",1
"Dr. Chumbley is a nice professor. participate in his class, do the work and you are good to go. Would surely take him again.",1
a lot of pop quizzes and he moves very fast. hes not a terrible teacher but wouldn't take him again. I will say though at the end of the semester you final replaces your lowest test grade and depending on how many quizzes you get he drops the lowest. you will have a 2-3 extra credit opportunities.,0
"Mandeep taught me Microbiology, and is motivating, patient, gives out a lot of homework, but makes herself available to help you with it. She helps you see the potential in yourself that you haven't seen yet. As long as you try your best and ask for help when you need it, she will do her part as a teacher and help you succeed in her class. Luv her!",1
"Very project-based. We've only had 2 quizzes, a midterm, 3 video projects, and an upcoming final. She grades the hardest on the video projects.",0
"Dr Hartman is one of the best and most caring profs I've ever had. She cares a lot about her students, she makes sure that everyone is well prepared for tests via study guides as well as making sure students clearly understand the material. This could have been a really hard course, but with her it was so much easier. Thank you, Dr Hartman! - Maria",1
"Great professor! She care's for all of her students general well being. Knows what she is talking about and makes it easy for to understand the material. No homework really, but your grade is only made up of tests and a paper you work on throughout the course of the semester. If you are going to take this class, make sure it is with Dr. Holcomb!",1
"Cooper explains the material very well. I have taken bio several times, and found it so boring (and was awful at it) until I took his class. The only downside is that this class took up SO much of my time.",1
"Through the semester I called Russell Conrath my copy&paste professor because that is all he does. Blackboard is a nightmare. Its messy, improperly formatted word docs copy&pasted into two tabs. All of my grades were instant 100s with a copy&pasted generalized message. He didn't give any instructions for assignments. Class was just summarize books.",0
"She definitely cares about her students and about the material. There were a lot of assignments, a few I didn't get the point of, but they were still interesting and engaging. Likes to talk and gets students involved, whether they want to or not! Gives a good idea of assignment expectations and is a fairly easy grader. Accommodating and kind!",1
"Sarah is awesome!! She is very caring and understanding. Only requires 3 speeches the only homework you have is to turn in speech out lines and to watch a short video and write comments about it. She gives you points just for showing up, and if you're nervous about your speech she is very understanding, also cares about her students a lot!",1
Dr. O is one of the best teachers I have had since coming to CU. He taught APPM 1360 (Calculus 2 for Engineers). He has a great personality and always brings an amazing energy to class that permeates the whole classroom with great enthusiasm. Thanks for everything Dr. O! - Alberto Espinosa (4th down conversion specialist),1
"There are 6 multiple choice pop quizzes. Some questions reoccur in the midterm/final. Questions taken straight from the lecture. 3 course papers @ 3-4 pages each; easy, but the last requires more work. Attend Review Day to ask about study guide. Works well with accommodations. He gets the class involved & cracks jokes, its a fun class.",1
He is amazing teacher. Makes the dry course interesting with relevant case studies. Class discussion was really fun and engaging and he is friendly you can ask relevant questions easily. ,1
"She is very a kind and great teacher. The first part of the class includes lectures and readings about technology but the quizzes are opened note. The second part was more difficult since it was about excel and preparing to take the MOS test. It was different because of COVID-19, but it was very difficult to get her to respond to my emails.",1
This professor is TERRIBLE!!!! The things you get marked down on are ridiculous. Grading isn't consistent. This was an online class and I would do my assignments with a friend and I would get a B and he would get an F which didn't make sense. NEVER TAKE THIS CLASS WITH THIS PROFESSOR!! Really wishing I would have registered for the other professor.,0
The professor is decent and is a great example of your average instructor. Seems to grade as a form of resentment. If you go to office hours for help he is often goofing around with other people and demonstrates a lack of maturity which is really frustrating. ,0
Nice guy but tough. Not as quick to respond to emails as others. Have to really pay attention to the lengthy videos to do well. Ton of busy work too. ,0
I wish there were more Professors Like Dr. Hicks! I will take every class she teaches. One of the best! Quick with replies from emails. caring and understanding. I really enjoyed Dr. Hicks and the course. I learned a lot. ,1
"Professor Variawa was very helpful for both APS100 and APS111. He keeps his lectures engaging and is funny, and genuinely wants student feedback. The TAs in classes are what will screw you over and not himself, but he is a great resource to ask questions to.",1
"Suz is amazing. As a person, she has a huge heart and will always care for you as an individual. As a teacher, she is dedicated to prepare each one of her students to pass NREMT tests. What you need to know about her class if to stay on top of your homework. Show up each day (only one day a week) and to participate in class. Anyway, shes great!",1
"Great teacher. So helpful and patient. I fell behind with some health issues and he was really patient with helping me get caught up. Kind of strict in making me do all the work, but pretty understanding to let me do it at all.",1
"I really enjoyed professor Olmos' class, and taking it as one of my first classes in ccsf just before covid was a good experience. While there were a ton of lectures based on readings, I learned and developed essential writing skills which have really helped me till now.",1
"The class really is not that hard if you watch the lectures. There are quite a few trick questions, but the lectures are pretty good and there are lots of opportunities to redo quizzes, have lowest grades dropped, etc.",1
"Nick is the best! He really cares about his students and puts a lot of time in outside of lab. He has lots of office hours, and I can't imagine a better lab instructor to have. He wants everyone to learn and succeed.",1
"Professor Islam is so so sweet. He is so understanding, patient, and helpful. He is so passionate about his students and lessons. I 100% recommend taking him!",1
"Guys, trust me this prof knows what he's doing. You probably won't learn anything sitting in class, but his notes online will be really helpful when you are studying for midterm or final. I recommend you not to attend class, but do read his online notes. Overall great guy with good intentions, but not the best at explaining.",1
"Dr. D is an absolutely excellent Professor. She is so nice and cares about each and every one of her students.  Dr. D explains the material phenomenally. You need to pay close to attention during lectures. Never be afraid to ask questions, she is the best. Her exams are definitely challenging, but everything on the exams comes from her lectures. ",1
"Completely terrible. I dont know what is going through his mind. In my opinion, hes full of himself and thinks everyone is stupid.",0
"This instructor is unprofessional and biased in grading papers. I had to write a formal letter about a specific person for one of my assignments. When I submitted the assignment, he stated that I wrote false information, which was not true. I understand when it comes to politics, we have different ways of viewing certain things. ",0
"Great teacher, hadn't taken math in years and felt really comfortable in her class.",1
"Math 100 was a lighter class not much work, although they don't explain any concepts so you have to teach yourself. Quizzes are often but only 3 questions. There are 2 midterms, 1 final. They drop your lowest test, quiz, and assignment score. Not a good class but if you need a math credit it will do. ",0
He is an amazing teacher and I am taking him for a second time next semester! I would definitely recommend him. He made class fun and was an extremely caring professor.,1
"This was a pharm lab class; math heavy! Four tests, one skills return and a final exam. Exams were fill ins, mult choice and conversions, conversions, conversions. MEMORIZE those formulas. She is clear about what will be on test; she wants students to learn and do well. Volunteer or she will pick on students randomly. She's a cool professor.",1
"Dr. Valvo is the epitome of what a music professor should be. She genuinely cares about her students and wants them to grow and succeed. Her passion for teaching and music is always present and any interaction with her will leave one smiling. Woodwind Methods was structured well, utilizing BlackBoard with clear assignment descriptions and rubrics.",1
"While NCA is difficult. It is DIFFICULT no matter the school you attend. Think about it, your saving people's lives. The reviews do not show a true aspect. Everyone if attacking the course coordinator. Gonzales, while she was not teaching this term, did go above and beyond to do jam sessions that were more helpful than lectures. She did try.",1
"Nice guy, good at leading discussions in seminar classes. Also, he can unintentionally be pretty funny sometimes.",1
This professor is a bit rude. received a grade that could've been much higher considering I had A grades for final and midterm exams. Gives LOTS OF HW QUIZZES etc. get ready,0
He's one of the best professor's I've had at this school. His lectures are funny and he's great at putting complex ideas in a simple way the class can understand. He always has an interesting perspective on the reading we do (although there is A LOT of reading). He's accessible outside of class and really personable too.,1
"Brandl was the most frustrating credential program professor I had. She does not hide the fact that she would rather be at home than teaching or ""dealing"" with us. As for course work, it does not seem as though Brandl is prepared before any class session. We only had two slide presentations the whole semester. This class was stressful not helpful.",0
"Max is a very good English teacher. His lectures tend to be wordy and long, but he will give you all of the resources necessary to succeed in the class. He gives lots of feedback on written assignments and is clear about his expectations for each assignment. Max obviously cares very much about his students (accessible outside of class, extensions)",1
She is a very nice teacher and obviously wants her students to succeed. I took this for my GC1Y and after every class there was a new reading assignment. You had to answer questions for each reading but they were never hard and I usually completed them quickly. She likes making the material interesting and loves when students ask questions!,1
Dr. Pace has little instruction during class. He requires you to understand how to do the worksheets given in class with little instruction on the topic. To understand the topic you must watch a video the day before class and the video is not discussed in depth in class. Dr. Pace does not respond to emails and when he does they are short responses.,0
"Context: I am a high schooler who took this class because I wanted to refresh my skills to prepare me when I arrive at Berkeley's Chem department. Anyways, the tests weren't difficult in my opinion, if you do the homework & practice it's an easy A. The homework, on the other hand, takes a very long time to complete. Form a study group to succeed.",1
"This professor is AMAZING. She cares so much about her students and class and you can tell she puts a lot of thought into her lesson plans. She is always welcoming her students and asking them how they are doing. Participation matters in the grade, so make sure you go to class. Be on time and if you do all your work you will be able to get an A!",1
"Although attendance is not taken or graded and the lectures are very boring, you MUST show up to class if you want to succeed. The exam reviews are also helpful for connecting lecture and exam content. You need to review the entire chapter front to back to do well on exams! Write chemical structures and create flashcards to drill the concepts.",0
Wasted half his time during the semester doing proofs that were never tested on. He is not great at explaining concepts but class material is easy enough to be able to understand on your own. Very kind but does not know how to plan for a lecture. He walked in everyday and just started rambling. Better professors for this course.,0
I adore Laura! She makes statistics easy to understand and even fun in some situations! She's very compassionate & respectful of all her students. Not to mention she's hilarious and wicked intelligent. I failed her class the first time but took her again. Beware: class gets more difficult later in the semester. She lets you know this on the 1st day,1
"She has very little expierence and a hard accent to follow. If I'm being honest this is gen chem so the class is easy af. She means well but her way of explaining things is boring and confusing at times. Overall I would suggest not taking her if you have the choice. If not, its introductory chem, as long as your not dumb youll get an A",0
"Mike is one of my favorite teachers, even though I normally hate math. You have daily quizzes at the end of class, but you can work together and he curves a lot of them and drops half of your bad homework grades. He's a super nice guy and the class is an easy A as long as you pay attention. Exams are easy as long as you do the homework.",1
"He's is very nice and reasonable. Easy class, just do the work and attend class (You'll get an A). It's very straightforward. If you miss a class, you lose one percent each day! Get your iclickers points in. All the assignments and exams are posted online.",1
Dr. Riggs is one of the most humble and kind professors I have ever had. He is one of the most knowledgable teachers and he gives you actual career-oriented skills. He is willing to work with students so long as you actually show up and at least try. He is my favorite professor by far.,1
Professor Kevanian is awesome. This was an online course and it was one assignment/ discussion post due a week. You do have to submit on time but the workload is minimal. He responds to emails in a timely manner and gives feedback on discussion posts. If you take time to do the assignments and read the grading rubric it is an easy A. ,1
"She is a great professor with lots of enthusiasm for the material and for getting to know her students. She grades semi-hard, you have to work to improve on your papers. We had three short papers and two 4-7 page midterms. She is so lovely. If you want a 3.5 or above, requires effort. I didn't have to buy any reading material, she provided links.",1
Super great!! 10/10 recommend for this class,1
Probably my favorite prof I've ever taken a class with. His lectures were super helpful and you can tell he's super passionate about what he's teaching. Exams were very fair in their content and level of difficulty as well.,1
"I took Nasty Women Writers, and theres a LOT of reading involved. Theres 2 discussion posts/week, which are more like mini essays and can be extremely time consuming (but you can kind of decide what you need to read for it). She can be intimidating at first, but SUPER knowledgeable + helpful in office hrs & weighed our highest essay grade more.",1
"Tons of homework, every class homework must be printed and turned in every single class. 3-6 short story summaries every assignment. If you are an athlete who travels a lot she will give you a hard time and try to force you to attend class while on the bus. Her sarcasm and comments in some instances were also not needed. ",0
Takes his time to teach. Can work around the students.,1
Mr Lee is awesome! I took his summer quarter chem 121 class and he truly wants everyone to do well. Print the slides and take notes on there because all of his test questions come from what is said on the slides. Would absolutely recommend taking his class!,1
"Collier's lectures were very engaging and informative. Each class had a mix of formats, including a lecture, group discussion, and open discussion, with plenty of breaks, which made the class easy to follow. ",1
"She says content will not be on exams and will put them on the exam still. Is not approachable and has fully admitted she does not want to be at her office hours. Does not teach, but expects you to know how to solve problems right away. Tried to introduce labs to the course but was a mess as she did not provide us with prior knowledge.",0
"Gerardo is the most incredible professor I've ever had and easily one of my top three here at Ball State. Classroom attendance is not mandatory; however, I attended every in-person class because his content is so intellectually stimulating and relevant missing class feels like a lost opportunity for knowledge/academic growth. Take his classes!!!",1
"Dr. Labrecque is as good as professors come. If you ask for an extension on some (not all) assignments, she will usually grant it for you as long as the due date hasn't passed. She provides slides on canvas with blanks for you to fill in during her lectures. She says this is so you can spend time focusing on the more important items.",1
"Shes really nice , her lectures arent confusing. Come to class, do your work, pay attention and youll be fine. Shes pretty straight forward.",1
"Andy is one of the bros. He takes the time to answer as many questions as possible during lecture, cracks jokes every now and then, and is the best online prof I have had. Physics isn't the easiest class but he does tons of examples so it makes sense. The mastering physics homework prepares you,its WAY harder than anything you will see on the exam.",1
"His lectures are amazing. Knows what he is talking about and he is very good at explaining the topics. He will answer your questions in class, answer to your emails and upload the class notes to One Note. He also gives quizzes which keeps you up to date with the classes. His midterms are a good practice for the finals. Overall a very good prof. ",1
Very tough marker and doesn't explain your grade properly. She expects near perfection just to get a B and if you have a single grammar mistake its major marks off,0
"You need to be self MOTIVATED to take her class. She doesnt teach at all, you have to teach yourself the material.",0
"If you need to take BIOL10, take it with Riva Bruenn! She's the best biology professor I've ever had! We had switch to online due to the pandemic but was hoping we wouldn't have. Riva makes learning about bio really fun and her labs are the best. Which is what I missed from class the most during the pandemic.",1
The best CSE prof out there!,1
Listen. He seems like a nice guy and all but then I remembered how much I'm paying to take this class so I decided to write this up. The whole class revolves around a software project (SalesForce) that he has no idea how to work. Every single group had issues and there was no one to help,0
"Personally a really nice guy, but terrible at teaching. You can ask very clear and concise questions, but you'll never get a straight answer(he'll just keep on asking you questions). Also, what is taught in class usually never correlates to what he quizzes and tests on. Being in his class in like a never-ending guessing game.",0
Martin is an amazing professor. He is super funny and his lectures are very engaging. He uses lots of analogies which make understanding the material quite easy. But he does require you to attend his classes and pay attention because exam questions come from what he teaches and not just what is written on the slides. 100% would recommend him.,1
"If you want to self teach yourself the material through connect math and have a teacher who ignores you when you ask for help over and over again, then this is the perfect teacher for you. Have fun being your own teacher while having someone just read off power points as their ""teaching"" portion. Good Luck!",0
Pirouz teaches difficult topics but wants you to learn. She puts a lot of effort into her courses and expect the same. Very good professor.,1
"Not a lot of Exams but they are involved. This was an intro course but was very extensive. Also I hate to say this but English is not her first language and with covid having to have masks on it made it very difficult to understand her since you couldn't see her mouth moving. She has a lot of passion though, she loves chemistry. ",0
she gives a lot of unnecessary work!,0
"Easy but lengthy finals. Class participation matters a lot. Being an introvert, I couldn't manage to get good scores in class participation.",1
"I am currently taking her online Fall class. Easy reading, 3 speeches, and a midterm and final. Take her class it's great and self-paced. :)",1
"I only took this class to fulfill my social science requirement, but I ended up really enjoying linguistics. Even though the lectures are information heavy, Meemann encourages questions and will clarify if asked. The tests were less difficult than expected, and while the homework was moderately hard, it was needed to understand the material.",1
"I hate the ratings on him. If you don't at least try to participate, you'll hate any class that has topics needed to be explained. He does a very good job lecturing and relating things to us in a way that makes sense, he's very nice and approachable, and even open to criticism on his teaching methods. He really is a good teacher.",1
"Professor Sri is such a kind teacher, she was always very understanding and wants to help her students get a good understanding of English. She doesn't play about due dates, make sure you get your work done on time. Every subject on the syllabus was s interesting, and she will critique your work to help you do better next time. Loved her!!",1
"Professor Jude Ferreira kept all the grades to himself the whole semester. He never told us what we were getting on our assignments and quizzes until the last day, when he told us the first letter that came to his mind. I was so excited to take this class, but all the classes He just kept saying that we are all going to end at Walmart.",0
"I honestly don't understand why his rating is so low. He is an excellent professor and his class is straightforward. I'm not the smartest person, but I was able to get an A in his class. If you attend lectures and apply yourself, you will pass (or it is a sign you should probably change majors) and will likely attain an A or B",1
"Professor Matarese is amazing ! Shes outgoing, funny, and really polite. One semester long project that is done little by little in class and at home.",1
"God's gift to college students- no textbook- so- low cost, attendance not mandatory; show up for review & you will ace the exams, the lectures are funny & educational. He is hilarious and truly makes an effort to take stress off his students. He was the best professor I had for the semester. Take classes w this professor, you won't regret it!",1
Mr Dettmar substituted for several weeks for our regular professor who was out sick. He was able to take over the class with very little warning and he was able to come up with very appropriate and interesting projects for us. He managed the online format so well and made the subject matter very interesting. We instantly had class particiption,1
Mr. Tucker is so cool. He drinks a monster rehab every day.,1
"Prof McCoy teaches informatively about accounting and big pic of business. His tests seem a bit challenging at first, but everything will work out well if you go to OHs and pay attention. He helped me A LOT on these 3 projects!He's also a chill guy who makes sure we are all safe and makes us learn in under a moderate level of pressure. TAKE HIM!",1
You definitely will have to study. The class is hard and there is a lot of material. But Dr. Yerys is really straight forward and makes it as simple as he can. If you study you will do well.,1
"Good at teaching, fair in grading, considerate, and an all-around outstanding teacher.",1
Tests and quizzes are very important. Follow along with her lecture worksheets she posts online and with what she writes on the board. For help she is available during her office hours and will make time for you by appointment. Studying and practice is key. You actually got to put in effort unless your a math genius and have all formulas memorized,1
"Painfully long and boring lectures. His idea of ""lecturing"" is copying outlines onto the whiteboard and read them aloud. The topics are supposed to be practical, so I spent quite some time studying, but his presentation of the class piqued no interest at all.",0
"You need to make sure you go to class, because the lecture material only gets harder as you continue on. However, he is willing to help you in whatever way he can because he knows this can be a difficult class for some students.",1
She is an angel compared to the lecture professor. She explains everything so thoroughly and answers every and all question.,1
"3 noncumulative exams, 3 discussion posts, small quizzes that guide you for the assignments, and 1 research project. the research project was set up clearly and all the assignments we do for this class lead up to this so it was very easy to put together. dr. bellas is very accessible and straightforward in lecture content. would reccomend!!",1
"DO NOT TAKE THIS PROFESOR! I came into WSC 002 thinking its a mandatory class that will have writing but instead I got a semester of her pushing her views on the class. She is a radical feminist that does not teach about writing, rather she promotes how everything is a construct and men need to be taught a lesson. Nothing is taught. Dont do it",0
"OMG, Prof Adames is amazing!!! He is a bleassing!!! His teaching methods are wonderful, he explained the material that good that you did not need to refresh it at home. There were homeworks assigned for you to stay turned and remember the material. We had 3 exams throught the semester, they were identical to the review sheets, just numbers changed",1
Do not select it!!!!!!!Be careful!,0
"Tyler Johnson has completely disregarded the pandemic in terms of how although he may not be affected by it, some students are. Instead of spending his time helping students understand, he digs through Chegg, to find students who needed extra help by using it and gets them in academic trouble with the school, despite this troubling time.",0
"You have to work extra harder to pass his subject. When you miss 1 point in a quiz/major exam, it automatically deducts 1 point from your final grade. So you only have a maximum of 25 mistakes in both exam and quiz to get a final grade of 75. This will compromise your gpa.",0
Terrible lectures.  Not helpful. You can do better. ,0
Most talented lecturer at Stanford by far.,1
"I took Pan in her first year as a professor (do what you will with that information). She understands a lot about photography, but I found myself teaching most of the class when it came to using the editing software. Her homework is fairly lengthy and requires a lot of outside-of-class work but the class as a whole isn't particularly difficult.",1
Professor Ewanation is awesome!!! I am not good at stats and other math related research things but Professor Ewanation took the time to break things down and make the difficult material understandable. He was available to meet one of one for help and also answered emails super quick! I would not have done well in this class if it weren't for him.,1
"This topic is very tough but you wont notice as much because gives so many resources for your success. She cares about her student and will help in any way to watch you win. Though she is stern, its a high level course and you have to act like it. She makes the class fun and I would not have wanted a different prof.",1
Refuses to grade makeup work. I got in a serious car crash that put me into the hospital for two weeks and went from an A to an F. There were not many assignments to be graded so missing one can really bring your grade down.,0
"Very clear about what is expected. Professor gave great feedback on discussions and essays. I was surprised by how much I enjoyed the course and discussions. There's a lot of reading, a textbook is required. Lenient grader, interesting topics. Open book exams. I took it as a mini-semester, there was quite a bit of work each week.",1
"Great! So nice, cared about the students themselves rather than just the great. ",1
Powell is so kind and even through online you can just sense that. I enjoy the assignments they make you think and it is easy to WANT to do a good job. He doesnt give too much work which is nice because you can focus on doing a well done job on assignments he does give. He recommended a textbook but I just use his PP notes. Around 2 assig/weekly,1
"As a freshman, it was really beneficial to have Prof Schacht as my USEM teacher and advisor. She helped me with advising issues and was a strong support system. About her class- we didn't use textbooks but we read books (bonus: they were cheap! ) Lot's of writing -But I improved a lot. Definitely went from high school level to college level writing",1
Professor Savior gives good feedback to improve on. He respects that students have commitments outside of school (I asked for an extension once due to everything shutting down with COVID and he was really cool about it). A lot of assignments are from the textbook.,1
Just don't take this class.,0
"Very interesting class. Attendance not mandatory. I really really recommend attending the study sessions though. They are very helpful for the exams. Feel like you learn a lot and the class is not too hard. There's a few small assignments, and 3 exams. No cumulative final which is nice. ",1
"Unfortunately had a very bad experience in this course. I have taken statistics before and it was not as over complicated as she made it. It was hard to ask questions because she would make us feel inept. A lot of classmates and I struggled heavily during her course. If you're not a stats pro, I'd recommend a different professor.",0
"Dr. Bruce is a great professor and truly cares about her students. She regularly connects the material to media and pop culture, and is really knowledgeable about the material. If she's not sure about something, she'll research it and get back to you. You definitely need the textbook to pass the exams and for reference for the final project.",1
She's straightforward about her expectations and very fair with marking.,1
"Laurie is the most caring teacher I've ever met. She has a story about every aspect of health care and has a connection with someone in any given field. She is willing to help any of her students in any way she can, whether that be writing a recommendation letter or pushing you to make more money. She is always making the class feel comfortable.",1
"He cannot explain well, he just copy-pastes the questions and answers from his own notes and his marking is so unfair. and he scales down terribly. IGNORE AT ALL COST",0
"Professor Pearce is very supportive and gave everyone feedback throughout the course of the semester. We explored various topics such as past reforms and climate issues and related them to the present. In this class, Professor Pearce gave each student specific advice to improve writing ability and comprehension.",1
Your group assignments before the exams help a lot and personally that's the only way I passed. I had to teach myself and get help outside of class. Very sweet though,0
"Lauren is really really lovely. I had her for Creative Writing and she really cares about what you want to learn, and will make sure that you learn what you intended to learn in the class. She's just really rad. Definitely very lenient, but during Corona, it's very appreciated.",1
"Literally the best professor ever. I was scared to take this course at first but she made it AMAZING. She is so kind and sincere. She will give you great feedback. If you do the work, you will get a good grade. Sister Heywood is an angel. ",1
"I overall enjoyed my class with prof. Liu. He is very knowledgeable, organized, accessible and had us participate often. We had a total of 2 quizzes, a paper, Midterm and Final exam. Not the easiest A. He is very strict with lateness. We watched many videos and movies which was great and our paper was based on that.",1
Dr. Kim is a fantastic professor who is very flexible with students. His tests/quizzes were hard but fair. If you don't understand something in the lab he will go out of his way to explain. Overall very good person and teacher.,1
"Professor Yajima (congratulations on that) is a really great guy.
Be sure to read a lot before coming to class.
He may not speak loud enough to catch your attention but you get a lot if you do,
Also, a super nice guy to talk to if you are in trouble. He cares about you.
Would cherish every second if I can take his course again.",1
Hes a new professor at mru but he's a really amazing prof! He has uploads lecture notes. Gave us two assignments and 4 quizzes! He's really clear on what he expects! A very knowledgeable prof!!,1
Class was solely based on weekly readings and would be discussed in class with quizzes every other week.,1
"unfortunately, dr. T was out for half the semester due to medical leave, but besides that she is a great professor. course aside, she is caring and extremely passionate about what she does. I would love to take her again in the future.",1
"The expectations of the teacher were unclear and this led to losing many points without realizing why. Any feedback on behalf of the student tended to be disregarded as ""not true"". Claimed he did not want to punish wrong answers but gave graded quizzes immediately after teaching a concept when students were not fully understanding of the topic.",0
"The syllabus is unclear- confusing due dates
Poor response time- takes days to respond to emails
Poor instructions- you'll spend more time deciphering instructions then doing the assignment 
Poor reading materials - don't prepare you for quizzes
A terrible professor especially for online courses
",0
He was very good at explaining the lecture material when I was confused and was helpful for office hours. Highly reccomend.,1
"I took Calc 1 with Dr. Matson. She clearly loves math and just wants to help her students succeed. I was hospitalized for about a week and a half a couple days into the semester, but she worked with me to make up missed assignments and I was able to meet with her if I had any questions. She's willing to work with you until you fully understand calc",1
